duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,Action,Adventure,Comedy,Crime,Documentary,Drama,Family,Horror,Mystery,Romance,Sci-Fi,Thriller,facenumber_in_poster,language,country,content_rating,budget,actor_2_facebook_likes,aspect_ratio,imdb_score
89,14,215,902,f,f,t,t,f,t,f,f,f,f,t,f,3,English,USA,PG-13,2500000,291,2.35,good
106,148,471,900,f,f,f,f,f,t,f,f,f,t,f,f,1,English,Spain,R,2000000,648,1.85,good
95,53,478,8000,f,f,t,f,f,t,f,f,f,t,f,f,1,English,USA,R,2500000,1000,2.35,good
101,119,0,334,f,f,t,f,t,f,f,f,f,f,f,f,1,English,USA,R,2500000,4,1.78,good
112,9,125,860,f,f,f,f,t,f,f,f,f,f,f,f,0,English,USA,Unrated,2500000,130,1.85,good
92,43,936,989,f,f,t,f,f,f,f,f,f,f,f,f,0,English,USA,PG-13,20000000,939,2.35,good
100,0,249,640,f,f,t,f,f,t,t,f,f,f,f,f,1,English,USA,PG-13,2500000,261,1.85,average
80,0,5,191,f,f,f,f,t,f,f,f,f,f,f,f,0,English,USA,R,2500000,12,1.78,good
106,8,315,611,f,f,t,f,f,t,f,f,f,t,f,f,2,English,UK,PG-13,14000000,397,2.35,average
103,24,10,127,f,f,f,f,f,f,f,t,f,f,f,t,0,Other,Germany,R,8400000,10,2.35,average
90,8,35,426,f,f,f,f,f,t,f,f,f,t,t,t,0,Spanish,USA,PG-13,2500000,399,1.85,average
96,571,370,2000,f,f,t,t,f,t,f,f,f,f,f,f,0,English,USA,R,2500000,973,1.85,good
89,20,555,794,f,f,t,f,f,t,t,f,f,t,f,f,2,English,USA,TV-PG,2500000,607,1.33,average
87,2,577,968,f,f,t,f,f,f,f,t,f,f,f,f,0,English,Germany,Unrated,2500000,625,2.35,average
120,0,702,1000,f,f,f,f,f,t,f,f,f,f,f,f,10,English,USA,R,2400000,748,1.85,good
101,9,201,973,f,f,f,f,f,t,f,t,t,f,f,t,0,English,International,PG-13,2400000,872,2.35,average
84,406,233,586,f,t,t,f,f,f,f,f,f,f,t,f,0,English,USA,R,41117876,497,1.85,average
110,0,109,490,f,f,f,t,f,t,f,f,f,f,f,f,0,English,UK,R,2500000,159,1.33,average
101,222,698,1000,f,f,f,t,f,t,f,f,f,f,f,f,0,English,UK,Unrated,1500000,788,1.85,good
101,15,663,844,f,f,t,f,f,f,f,f,f,f,t,f,0,English,UK,R,2500000,722,2.35,bad
101,24,226,675,f,f,t,f,f,f,f,f,f,f,f,f,2,English,USA,Passed,2361000,659,1.37,average
105,29,76,847,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,PG-13,2450000,618,1.85,average
97,23,326,982,f,f,t,f,f,t,t,f,f,f,f,f,0,English,USA,PG,41117876,599,1.85,good
108,24,244,960,f,f,f,f,f,t,t,f,f,t,f,f,3,English,USA,Approved,2295429,715,1.33,good
95,535,608,1000,f,f,f,f,f,t,f,f,f,f,f,f,4,English,USA,PG-13,41117876,646,2.35,average
108,14,826,2000,f,f,f,f,f,f,f,f,f,f,f,t,2,English,USA,R,41117876,1000,1.33,average
90,115,385,11000,f,t,t,f,f,f,t,f,f,f,f,f,0,English,USA,Unrated,2300000,516,1.33,good
120,11,673,16,f,f,f,f,f,f,t,f,f,f,f,f,0,English,USA,G,2280000,0,1.37,good
104,607,109,813,t,f,f,t,f,t,f,f,f,f,f,t,0,English,USA,R,1800000,165,1.85,good
90,37,0,210,f,f,f,f,f,t,f,f,f,f,f,t,1,English,USA,PG-13,2500000,0,1.33,good
91,49,20,72,f,f,f,f,f,f,f,t,f,f,f,t,0,English,USA,R,4000000,31,2.35,average
92,13,17,42,f,f,f,f,f,f,f,t,t,f,f,t,0,English,USA,R,2200000,27,1.85,average
117,84,275,861,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,PG-13,2200000,425,1.85,average
120,16,835,2000,f,f,f,f,f,t,f,f,f,f,f,f,5,English,USA,PG-13,2300000,848,1.33,average
90,0,306,676,f,f,f,f,f,f,f,f,f,f,f,t,2,English,USA,R,2200000,399,1.33,average
119,10,275,509,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,Passed,2160000,284,1.37,good
90,0,708,1000,f,f,f,f,f,t,f,f,f,f,f,t,2,English,Spain,R,43540384,800,1.33,average
90,10,42,371,t,f,t,f,f,f,f,t,f,f,f,f,2,English,Canada,R,2500000,52,1.85,average
172,355,188,749,f,f,f,f,f,t,f,f,f,t,f,f,5,English,USA,Unrated,2100000,208,1.37,good
115,184,551,730,f,f,f,t,f,t,f,f,f,f,f,f,0,English,USA,R,41117876,648,1.85,good
89,16,14,117,f,f,t,f,f,t,f,f,f,f,f,f,0,Other,International,R,15500000,21,1.85,good
125,7,17,128,f,f,f,t,f,t,f,f,f,f,f,f,0,English,USA,R,2100000,22,2.35,good
78,57,7,120,f,f,f,f,f,f,f,t,f,f,f,f,0,Spanish,Spain,R,1500000,9,1.85,good
89,15,650,919,f,f,f,f,f,t,f,f,f,f,f,f,1,English,USA,TV-PG,2100000,718,1.78,average
115,92,177,559,t,t,f,f,f,f,f,f,f,f,f,t,0,English,UK,Approved,2000000,201,1.37,good
96,6,14,40,t,f,t,f,f,f,f,t,f,f,t,f,2,English,USA,R,2300000,30,1.33,average
89,11000,45,11000,f,f,t,f,f,f,f,f,f,f,t,f,0,English,USA,PG,2000000,66,1.85,good
100,421,159,314,f,f,f,f,f,f,f,t,t,f,f,f,0,English,USA,R,2000000,189,2.35,good
88,11000,258,11000,f,f,t,f,f,f,f,f,f,f,f,f,5,English,USA,R,2000000,300,1.85,good
129,89,161,3000,f,f,f,t,f,t,f,f,f,f,f,f,0,English,USA,Unrated,2000000,226,1.85,good
87,750,41,745,t,t,f,f,f,f,f,f,f,f,t,t,0,English,Australia,R,2000000,531,2.35,good
102,32,75,483,t,f,t,f,f,f,f,f,f,f,f,f,1,Other,International,R,2000000,147,2.35,good
152,0,177,618,f,f,f,t,f,t,f,f,f,t,f,f,0,English,UK,Unrated,2000000,367,1.66,good
118,108,103,173,f,f,f,t,f,t,f,f,f,t,f,f,0,English,USA,R,2000000,148,1.85,good
86,9,32,120,f,f,f,f,f,t,f,t,t,f,f,t,0,English,France,R,2000000,44,1.85,average
137,207,155,380,f,f,f,f,f,t,f,f,f,f,f,t,3,Other,Germany,R,2000000,284,2.35,good
129,589,341,690,f,f,f,f,f,t,f,f,f,f,f,f,7,English,USA,PG-13,2000000,589,2.35,good
134,31,366,654,f,f,f,f,f,t,f,f,f,f,f,f,1,English,USA,Unrated,2000000,491,2.35,good
119,6,380,1000,f,t,f,f,f,t,f,f,f,t,f,f,8,English,USA,Passed,1614000,760,1.37,good
80,162,0,23,f,f,t,f,f,t,f,f,f,f,f,f,0,French,France,PG-13,9500000,6,1.66,good
89,149,580,912,f,f,t,f,f,t,f,f,f,f,f,f,3,English,Canada,PG-13,2000000,752,1.85,good
101,30,92,14000,f,f,t,f,f,t,f,f,f,f,f,f,0,English,USA,R,41117876,119,1.85,good
80,0,3,50,f,f,f,f,f,t,f,f,f,t,f,f,0,English,USA,R,2700000,8,1.85,good
115,0,35,85,f,f,f,f,f,t,f,f,f,f,f,t,0,Spanish,International,R,2000000,79,1.85,good
100,308,374,1000,f,f,f,f,f,t,f,f,f,f,f,f,2,English,USA,R,1500000,482,1.85,good
118,603,167,936,f,f,f,f,f,t,f,f,f,t,f,f,3,English,USA,Approved,2000000,297,1.37,good
100,81,179,34000,f,f,f,f,f,t,f,f,f,f,f,f,2,English,USA,R,2000000,248,1.85,good
106,162,3,21,f,t,f,f,t,t,f,f,f,f,f,f,0,English,UK,R,28407999,5,1.85,good
106,85,300,480,f,f,f,f,f,t,f,f,f,t,f,f,2,English,USA,Approved,2000000,392,1.37,good
91,244,244,538,f,f,t,f,f,t,f,f,f,f,f,f,0,English,USA,R,2000000,363,1.85,good
105,117,18,13000,f,f,f,t,t,f,f,f,f,f,f,f,0,English,USA,PG-13,41117876,125,2.35,good
96,31,328,804,f,f,f,f,f,t,f,f,f,t,f,f,0,English,UK,R,2000000,625,1.85,average
116,0,116,251,t,f,f,t,f,t,f,f,f,f,f,t,1,English,France,R,30623884,147,1.85,good
116,453,2000,24000,t,f,f,t,f,t,f,f,f,f,f,t,2,English,USA,R,2000000,23000,1.85,good
97,5,349,1000,f,f,f,t,f,t,f,f,f,f,f,t,1,English,USA,PG-13,2000000,426,1.85,average
101,0,685,8000,f,f,t,f,f,f,f,f,f,t,f,f,0,English,USA,R,2000000,724,1.85,average
98,85,186,265,f,f,f,f,f,f,f,t,t,f,f,t,1,English,UK,R,2000000,194,1.85,average
22,718,344,459,f,f,t,f,f,f,f,f,f,f,f,f,3,English,USA,TV-14,41117876,396,4,good
150,0,401,597,f,f,f,f,f,t,f,f,f,f,f,f,0,English,UK,PG-13,18000000,591,2.2,good
101,263,37,71,f,f,t,f,f,t,f,f,f,t,f,f,3,English,USA,Unrated,2000000,51,1.78,average
90,56,0,56,f,f,f,f,t,t,f,f,f,f,f,f,0,Other,International,R,1500000,0,1.85,good
120,0,40,178,f,t,f,f,f,f,f,f,f,f,f,f,1,English,USA,PG-13,2000000,69,1.85,bad
102,22,80,10000,f,f,f,f,f,t,f,f,f,t,f,f,3,English,USA,R,2000000,1000,2.35,good
100,90,65,168,f,f,f,f,t,f,f,f,f,f,f,f,0,English,UK,PG,2000000,142,1.85,good
104,129,887,991,f,f,f,f,f,t,f,f,f,f,f,f,1,English,USA,PG,41117876,962,1.33,average
89,13,218,373,f,f,f,f,t,f,f,f,f,f,f,f,0,English,USA,NC-17,2000000,334,1.85,good
99,34,120,388,f,f,f,t,f,t,f,f,f,t,f,f,1,English,USA,R,41117876,159,1.85,good
96,11,490,584,f,f,t,f,f,t,f,f,f,f,f,f,4,English,UK,PG-13,28407999,559,1.33,average
86,10,126,189,f,f,t,f,f,f,f,f,f,f,f,f,0,English,USA,R,3400000,131,1.85,average
98,0,164,1000,f,f,t,f,f,t,f,f,f,f,f,t,1,French,France,R,17000000,572,2.35,average
96,0,902,49000,f,f,t,f,f,t,f,f,f,f,f,f,2,English,USA,PG-13,6000000,1000,1.85,good
94,53,268,386,f,f,t,f,f,f,f,t,f,f,f,t,1,English,USA,R,41117876,357,1.85,average
91,4,0,33,t,t,t,f,f,t,f,f,f,f,t,f,1,English,USA,PG-13,2000000,3,1.85,good
90,31,137,326,f,f,t,f,f,t,f,f,f,f,f,f,1,English,UK,R,28407999,246,2.35,good
85,0,966,22000,f,f,t,f,f,t,f,f,f,f,f,f,1,English,USA,R,3800000,12000,2.35,average
96,222,20,5000,f,f,t,f,f,t,f,f,f,t,f,f,2,English,UK,R,28407999,497,1.85,good
129,776,256,25000,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,R,13500000,463,2.35,average
60,718,543,780,f,f,t,f,f,t,f,f,f,f,t,f,2,English,USA,TV-14,41117876,747,1.78,good
93,32,24,532,f,f,t,f,f,f,t,f,f,t,f,f,0,Hindi,India,PG,122459657,85,2.35,average
100,84,267,584,f,f,f,t,f,t,f,f,f,f,f,f,4,English,USA,Unrated,41117876,356,1.85,average
97,19,395,589,f,t,f,f,f,f,t,f,f,f,f,f,1,English,International,PG,155008719,488,2.35,average
94,98,89,10000,f,f,t,f,f,t,f,f,f,t,f,f,7,English,USA,PG-13,41117876,773,2.35,average
97,97,163,787,f,f,f,f,f,f,f,t,f,t,t,f,1,English,USA,R,2000000,196,1.85,average
92,11,1000,26000,f,f,f,f,f,t,f,f,f,t,f,f,2,English,UK,R,14000,11000,2.35,average
96,38,85,363,f,f,f,f,f,t,f,f,f,f,f,f,1,English,USA,R,2000000,223,1.85,average
85,54,455,985,f,f,t,t,f,f,f,f,f,f,f,f,1,English,USA,PG-13,25000000,637,1.85,average
87,0,94,160,f,f,f,f,f,t,f,t,t,f,t,t,0,English,USA,Unrated,41117876,152,1.33,average
91,43,418,13000,f,f,f,f,f,f,f,t,f,f,f,t,1,English,UK,R,28407999,698,2.35,good
99,308,395,638,f,f,f,f,f,f,f,f,f,f,f,t,2,English,USA,R,41117876,449,1.78,average
88,6,161,513,t,f,t,f,f,f,f,t,f,f,f,f,3,English,UK,R,28407999,480,2.35,average
119,5,12,29,t,f,f,t,f,t,f,f,f,f,f,f,2,English,International,R,2000000,18,2.35,good
99,0,268,766,f,f,f,t,f,t,f,f,f,f,f,t,1,English,UK,R,2000000,312,2.35,average
92,6,103,253,f,f,f,f,f,f,f,t,f,f,f,f,0,English,Canada,Unrated,100000,113,1.78,average
86,5,47,121,f,f,t,f,f,f,f,t,f,f,f,f,0,English,International,R,155008719,94,1.85,average
83,0,107,413,f,f,f,t,f,t,f,t,t,f,f,t,0,English,USA,R,2000000,167,2.35,average
82,11000,167,11000,f,f,t,f,f,f,f,f,f,f,f,f,3,English,USA,GP,2000000,430,1.37,good
102,0,46,473,f,f,f,f,f,f,f,f,f,f,f,t,0,English,USA,Unrated,41117876,303,1.33,average
90,5,372,601,t,f,f,t,f,t,f,f,f,f,f,t,1,English,USA,R,2000000,453,2.35,average
92,0,18,1000,f,f,f,t,f,t,f,f,t,f,f,t,1,English,USA,Unrated,2300000,29,1.37,good
88,0,332,633,f,f,f,f,f,f,f,t,f,f,f,t,0,English,USA,R,2000000,597,1.78,average
97,10,171,15000,f,f,f,t,f,t,f,f,f,f,f,f,3,English,USA,R,14000000,284,2.35,average
96,68,722,2000,f,f,t,t,f,t,f,f,f,f,f,f,6,English,USA,R,2000000,811,1.85,average
106,5,356,416,f,f,t,f,f,f,f,f,f,f,t,f,2,English,USA,Unrated,2000000,403,2.35,average
107,17,322,594,f,f,t,f,f,t,f,f,f,f,f,f,1,English,USA,R,41117876,591,1.33,average
80,2,51,16000,f,f,f,f,f,f,f,t,t,f,f,f,0,Other,International,M,155008719,57,1.66,average
91,10,293,924,f,f,t,f,f,t,f,f,f,f,f,f,3,English,USA,R,2000000,472,1.33,average
99,44,137,907,f,f,t,f,f,f,f,f,f,f,f,f,0,English,USA,Approved,2000000,164,1.85,good
108,531,894,10000,t,t,f,f,f,f,f,f,f,f,f,f,1,English,USA,PG-13,2000000,1000,1.33,average
88,6,233,680,f,f,t,f,f,f,f,t,f,f,f,f,0,English,USA,R,1250000,418,1.33,average
92,3,412,11000,f,f,f,f,f,f,f,f,f,f,f,t,0,English,USA,Unrated,2000000,1000,1.33,average
99,28,223,18000,f,f,f,t,f,t,f,f,f,f,f,f,2,English,USA,R,1900000,1000,1.85,good
103,35,482,548,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,PG-13,1900000,495,2.35,average
90,58,164,405,t,f,f,f,f,f,f,f,f,f,f,t,2,English,USA,R,1950000,217,1.78,average
95,89,263,16000,f,f,f,f,f,t,f,f,t,f,f,t,0,English,Spain,R,3000000,517,2.35,good
97,0,594,920,f,f,t,f,f,t,f,f,f,t,f,f,1,English,UK,R,28407999,680,1.85,good
108,63,5,161,f,f,f,f,t,t,f,f,f,f,f,f,0,Other,International,Unrated,1500000,10,1.85,good
95,0,164,533,f,f,f,f,f,t,f,f,f,f,f,f,5,French,France,Unrated,1400000,323,1.85,average
100,108,534,17000,f,f,f,f,f,t,f,t,f,f,f,f,1,English,USA,R,30000000,2000,2.35,average
160,168,71,733,f,f,f,f,f,t,f,f,f,f,f,f,3,Hindi,India,Unrated,122459657,168,1.33,average
101,0,574,40000,f,f,f,f,f,f,f,t,f,f,f,f,1,English,USA,X,1800000,852,1.85,good
90,120,0,41,f,f,f,t,t,f,f,f,f,f,f,t,0,English,UK,PG-13,1000000,27,1.85,good
89,47,585,628,f,f,f,f,f,t,f,f,f,f,f,f,6,English,USA,R,1900000,606,1.85,good
87,13,308,463,f,f,f,f,f,t,f,t,f,f,f,t,0,English,France,PG-13,1800000,400,1.85,average
98,456,231,1000,f,f,f,f,f,t,f,f,f,f,f,f,1,English,UK,R,28407999,548,2.35,good
125,603,114,10000,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,PG,1800000,416,1.37,good
95,0,277,654,f,f,t,f,f,f,f,f,f,f,f,f,0,English,USA,PG,1800000,575,1.66,good
118,12,67,201,f,f,f,f,f,t,f,f,f,t,f,f,0,Spanish,International,R,1800000,163,1.85,good
93,188,168,2000,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,PG-13,1800000,458,1.85,good
96,88,196,595,t,f,f,f,f,f,f,f,f,f,t,f,4,English,USA,G,1800000,356,2.35,average
109,9,280,767,f,f,f,f,f,t,f,f,f,f,f,f,1,English,USA,PG-13,1800000,380,1.85,good
109,0,186,553,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,R,41117876,471,1.85,average
90,293,808,16000,f,f,t,f,t,f,f,f,f,f,f,f,1,English,USA,PG-13,1500000,14000,1.33,average
93,0,482,12000,f,f,t,f,f,f,f,t,f,f,f,f,0,English,USA,PG-13,1800000,580,1.78,average
114,57,426,16000,f,f,f,f,f,f,f,f,f,f,f,f,3,English,USA,M,1800000,844,1.85,good
113,15,491,647,f,f,f,f,f,f,f,t,f,f,f,t,0,English,USA,R,1800000,642,2.35,average
90,4,91,433,t,f,f,f,f,f,f,f,f,f,t,f,0,English,Canada,PG-13,1800000,108,1.33,average
111,21,685,761,f,f,t,f,f,t,f,f,f,f,f,f,13,English,USA,Unrated,1800000,713,1.85,average
81,670,34,486,f,f,f,t,f,t,f,f,f,f,f,f,1,Other,Germany,R,3500000,37,1.85,good
93,75,446,701,f,f,f,f,f,t,f,t,f,f,f,f,1,English,USA,R,500000,461,1.85,good
90,15,120,900,f,t,f,f,f,f,t,f,f,f,f,f,3,English,Canada,PG,2000000,450,1.33,average
112,0,11,86,f,f,f,f,f,f,f,t,f,f,f,f,0,English,USA,PG-13,1750000,42,1.85,average
106,36,345,953,f,t,f,f,f,t,f,f,f,f,f,f,1,Spanish,International,PG-13,155008719,399,1.85,good
88,88,67,595,t,f,f,f,f,f,f,f,f,f,t,f,0,English,USA,PG,1700000,70,2.35,average
138,143,783,1000,f,f,f,t,f,t,f,f,f,f,f,f,1,English,USA,R,1700000,874,2.35,good
105,68,374,635,f,f,f,f,f,f,f,t,f,f,f,t,0,English,USA,R,2000000,445,2.35,average
98,3,327,349,f,f,t,t,f,f,f,f,f,t,f,f,3,English,USA,PG-13,1700000,347,1.85,average
86,84,34,680,f,f,f,f,f,t,f,f,f,t,f,f,0,English,UK,R,1700000,46,1.85,good
104,25,73,638,f,f,f,f,f,t,f,f,f,t,f,f,2,Hindi,India,PG,1000000,85,2.35,good
100,87,420,887,f,f,f,f,f,t,f,f,f,t,f,f,0,English,UK,R,1000000,805,1.85,good
126,964,275,319,f,f,t,f,f,t,f,f,f,t,f,f,10,English,USA,Approved,1644736,302,1.37,good
118,160,426,862,f,f,f,f,f,t,f,f,f,t,f,f,5,English,USA,Unrated,1650000,488,1.37,good
103,673,89,281,f,f,f,f,f,f,f,f,f,f,f,f,1,English,USA,Unrated,1600000,230,1.37,good
102,11,575,651,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,PG,41117876,611,1.33,average
84,11,249,489,f,f,t,f,f,t,f,f,f,f,f,f,0,English,USA,R,2000000,469,1.33,average
107,8,394,713,f,f,f,t,f,t,f,f,f,f,f,t,5,English,USA,R,41117876,607,2.35,average
95,0,0,227,f,f,t,f,f,t,f,f,f,t,f,f,0,Other,France,PG,1300000,4,1.85,good
92,0,2,327,f,f,f,f,f,f,f,t,f,f,f,t,3,English,USA,R,41117876,51,2.35,average
90,21,27,53,f,f,t,f,f,t,f,f,f,t,f,f,0,Other,International,Unrated,1500000,30,1.33,good
113,0,324,11000,f,f,f,f,f,t,f,f,t,f,f,t,2,English,USA,PG,1600000,481,1.37,good
123,0,21,963,f,f,f,t,f,t,f,f,f,t,f,f,0,French,France,R,1600000,710,2.35,good
111,1000,127,2000,f,f,f,f,f,t,f,f,t,f,f,f,2,English,USA,R,1650000,163,2.35,average
99,4,114,427,f,f,f,f,f,f,f,t,f,f,f,f,0,English,USA,Unrated,41117876,253,1.33,average
110,0,1000,3000,t,f,f,f,f,f,f,t,f,f,f,t,0,English,USA,R,26000000,2000,2.35,good
108,191,336,597,f,f,t,f,f,t,f,f,f,t,f,f,1,English,USA,PG-13,2000000,541,1.85,good
92,15,49,633,t,f,f,f,f,t,f,f,f,f,f,f,1,English,USA,R,1100000,403,1.85,good
120,964,248,607,f,f,t,f,f,t,f,f,f,f,f,f,7,English,USA,Unrated,1500000,319,1.37,good
88,387,18,436,f,f,t,f,f,t,f,f,f,f,f,f,0,English,USA,R,1500000,25,1.85,good
97,0,117,378,f,f,t,f,f,t,f,f,f,t,f,f,1,English,USA,R,1000000,321,1.85,good
95,611,3,9,f,f,t,f,f,t,f,f,f,f,f,f,1,Mandarin,China,R,77814500,4,2.35,average
95,13000,82,472,f,f,f,f,f,f,f,f,t,t,f,t,1,English,USA,Unrated,1696377,239,1.37,good
103,460,900,991,f,f,f,f,f,t,f,f,t,t,f,f,1,English,Canada,R,2000000,971,1.85,good
110,787,642,1000,f,f,t,t,f,t,f,f,f,t,f,f,2,English,USA,R,1500000,787,1.85,good
103,0,588,852,f,f,f,f,f,f,f,t,t,f,f,t,1,English,USA,PG-13,1500000,618,2.35,good
92,92,166,752,f,f,t,t,f,f,f,f,f,f,t,t,3,English,USA,R,1500000,324,1.85,good
114,44,7,827,f,f,f,t,f,t,f,f,f,f,f,t,0,Spanish,International,R,1500000,22,1.85,good
101,4,0,0,f,f,f,f,t,f,f,f,f,f,f,f,3,Other,International,PG-13,155008719,0,1.85,good
112,58,42,552,f,f,f,f,f,t,f,f,f,f,f,f,1,English,USA,R,1500000,265,1.66,good
104,38,690,801,f,f,t,f,f,f,f,f,f,t,f,f,7,English,USA,R,1500000,727,1.78,average
99,675,164,902,f,f,f,t,f,t,f,f,f,f,f,t,0,English,France,R,1500000,424,1.85,average
98,21,76,33000,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,R,1500000,243,1.66,good
107,234,442,947,f,f,f,f,f,t,f,f,f,t,f,f,0,English,USA,R,41117876,530,2.35,good
93,6,56,393,t,f,f,f,f,f,f,t,f,f,f,t,1,English,USA,R,1500000,191,2.35,average
100,122,83,210,f,f,f,f,f,f,f,t,t,f,f,f,0,English,USA,R,1500000,148,2.35,average
80,522,423,813,f,f,t,f,f,f,f,f,f,t,f,f,0,English,USA,R,1500000,522,1.85,average
94,13,616,1000,f,f,f,f,f,t,t,f,f,f,f,f,1,English,USA,PG-13,41117876,826,1.33,good
93,134,488,936,f,f,t,f,f,f,f,t,f,f,f,f,0,English,USA,R,1500000,935,1.85,average
87,0,8,309,f,f,t,f,f,t,t,f,f,f,f,f,1,English,USA,G,1500000,8,1.37,good
91,18,597,954,f,f,f,f,f,t,f,f,f,f,f,f,1,English,USA,PG,1500000,767,1.85,average
84,0,158,634,f,f,t,f,f,f,f,f,f,f,f,f,1,English,USA,R,1500000,328,1.85,average
90,7,424,890,f,f,t,f,f,t,f,f,f,f,f,f,7,English,USA,PG-13,1500000,597,1.85,average
108,60,121,826,f,f,f,f,f,t,f,f,f,t,f,f,0,English,USA,R,1500000,189,1.85,average
124,407,7,38,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,R,1700000,8,1.33,average
95,49,57,413,f,f,f,f,f,f,f,t,f,f,f,f,0,English,Canada,Unrated,1500000,98,2.35,good
90,7,711,87000,f,f,f,f,f,t,f,f,f,f,f,f,3,English,USA,R,2000000,781,2.35,good
101,0,721,1000,f,f,f,f,f,t,f,t,f,f,f,t,1,English,USA,R,2500000,725,2.35,average
107,3,28,61,f,f,t,f,f,f,f,t,t,f,f,f,3,English,International,Unrated,350000,46,2.35,good
20,21,0,0,f,f,f,f,t,f,f,f,f,f,f,f,0,English,USA,Unrated,1500000,0,1.85,good
98,11,636,979,f,f,t,f,f,t,f,f,f,f,f,f,2,English,USA,R,1500000,975,1.89,average
112,34,71,129,f,f,t,f,f,t,f,f,f,f,f,f,2,English,International,Unrated,5000000,98,2.35,good
102,5,259,3000,f,f,t,f,f,t,t,f,f,f,f,f,1,English,USA,PG-13,2000000,660,1.85,good
130,188,1000,10000,t,f,f,t,f,f,f,f,t,f,f,t,2,English,USA,PG-13,60000000,3000,2.35,good
101,37,56,501,f,f,f,f,f,t,f,t,t,f,f,t,1,English,USA,Unrated,1500000,418,1.33,bad
93,9,485,708,t,f,f,f,f,f,f,t,f,f,f,t,1,English,USA,R,2000000,571,1.33,average
83,0,31,82,f,f,f,f,f,f,t,f,f,f,f,f,1,English,USA,Approved,2000000,47,1.37,good
106,33,3,341,f,f,f,f,f,t,f,f,f,f,f,f,0,Spanish,International,R,1400000,5,1.85,good
113,74,387,984,f,f,f,f,f,f,f,f,f,f,f,f,2,English,UK,PG,1455000,423,2.35,average
94,87,37,87,f,t,t,f,f,f,f,t,f,f,f,f,0,English,UK,PG-13,1400000,70,1.85,average
101,20,256,1000,f,f,f,f,f,t,f,f,f,f,f,f,1,English,USA,PG,2000000,301,2.35,average
76,412,3,412,f,f,f,t,f,f,f,f,f,t,f,t,0,French,France,R,30623884,4,1.33,average
91,58,69,847,f,f,f,f,f,f,f,t,f,f,f,t,0,English,USA,R,1400000,147,1.33,good
105,7,356,1000,f,t,t,f,f,f,t,f,f,f,f,f,1,English,USA,Approved,1377800,370,1.85,average
120,0,452,26000,f,f,t,t,f,f,f,f,f,f,f,f,1,English,UK,R,960000,1000,1.85,good
105,346,141,280,f,f,f,f,f,t,f,f,f,f,f,f,1,Other,International,R,1300000,278,1.33,good
95,12000,636,12000,f,f,t,f,f,t,f,f,f,f,f,f,1,English,USA,R,1300000,680,1.85,good
135,5,5,51,f,f,f,f,f,t,f,f,f,f,f,f,2,Other,USA,R,1592000,24,1.85,good
105,7,548,2000,f,f,f,f,f,t,f,f,f,f,f,f,2,English,USA,PG,1300000,783,1.85,average
83,5,98,413,f,f,t,f,f,f,f,t,f,f,f,f,0,English,Canada,Unrated,1500000,197,1.33,average
111,17,652,13000,t,f,f,t,f,t,f,f,f,f,f,t,1,English,USA,R,60000000,969,2.35,average
135,135,0,0,t,f,f,f,f,t,f,f,f,f,f,f,1,English,International,PG-13,1400000,0,2.35,good
88,4,13,232,t,f,f,f,f,f,f,f,f,f,t,f,0,English,Canada,R,1750000,23,1.85,average
87,4,624,2000,f,f,t,f,f,f,f,f,f,f,f,f,1,English,USA,R,1000000,1000,1.85,average
82,19,134,700,f,f,t,f,f,f,f,f,f,f,f,f,3,English,USA,R,1300000,460,1.85,bad
103,0,511,35000,f,f,f,f,f,f,f,t,f,t,f,t,1,English,USA,R,1300000,516,2.35,average
130,13000,333,1000,f,f,f,f,f,t,f,f,t,f,f,t,2,English,USA,Unrated,1288000,991,1.37,good
87,49,59,309,f,f,f,f,f,f,f,t,t,f,f,t,0,English,USA,R,1250000,121,1.85,average
101,0,66,287,f,f,f,f,f,t,f,f,f,f,f,f,4,English,USA,Unrated,1250000,160,1.37,good
96,4,132,796,f,f,f,f,f,f,f,t,f,f,t,f,0,English,USA,R,1250000,697,1.85,average
80,8,183,2000,f,f,f,f,f,t,f,f,f,f,f,f,1,English,USA,R,427000,245,2.35,average
87,11,397,578,f,f,f,f,f,f,f,f,f,f,f,f,0,English,USA,PG,15000000,418,1.78,average
92,83,48,469,f,f,f,t,f,f,f,f,f,f,f,t,0,English,USA,Approved,1250000,79,1.37,good
118,673,137,595,f,f,f,f,f,t,t,f,f,f,f,f,5,English,USA,Approved,1250000,176,1.37,good
27,718,201,934,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,TV-MA,41117876,691,1.33,good
100,0,65,828,f,f,f,f,f,t,f,f,f,f,f,f,2,English,USA,R,1200000,531,1.85,good
